date,combo,issue,iterations,runtime_s
2025-12-07,6+18,0,340,0.0029932499965070747
2025-12-07,6+18,6,465,0.005800500002806075
2025-12-07,6+18,18,526,0.005902833996515255
2025-12-08,6+18,0,352,0.0029857080007786863
2025-12-08,6+18,6,518,0.0058110410027438775
2025-12-08,6+18,18,518,0.00561908300005598
2025-12-09,6+18,0,354,0.0029198340052971616
2025-12-09,6+18,6,478,0.005605582999123726
2025-12-09,6+18,18,529,0.00618554100219626
2025-12-10,6+18,0,342,0.0030130000013741665
2025-12-10,6+18,6,511,0.00564104100340046
2025-12-10,6+18,18,536,0.006250250000448432
2025-12-11,6+18,0,358,0.003065457996854093
2025-12-11,6+18,6,466,0.005380333001085091
2025-12-11,6+18,18,526,0.006177874995046295
2025-12-12,6+18,0,378,0.0030689169943798333
2025-12-12,6+18,6,461,0.005551540998567361
2025-12-12,6+18,18,440,0.0053528330026892945
2025-12-13,6+18,0,373,0.0030652499990537763
2025-12-13,6+18,6,467,0.005427750002127141
2025-12-13,6+18,18,468,0.0059562909955275245
2025-12-14,6+18,0,347,0.0030364580015884712
2025-12-14,6+18,6,521,0.005513084004633129
2025-12-14,6+18,18,538,0.005896082999242935
2025-12-15,6+18,0,350,0.002912708994699642
2025-12-15,6+18,6,522,0.005572916998062283
2025-12-15,6+18,18,543,0.006228083002497442
2025-12-16,6+18,0,351,0.0031067910022102296
2025-12-16,6+18,6,506,0.00527449999935925
2025-12-16,6+18,18,538,0.006108459005190525
2025-12-17,6+18,0,354,0.003117792002740316
2025-12-17,6+18,6,482,0.005280917001073249
2025-12-17,6+18,18,541,0.005662207993736956
2025-12-18,6+18,0,356,0.003261584002757445
2025-12-18,6+18,6,499,0.005572082998696715
2025-12-18,6+18,18,508,0.005672084000252653
2025-12-19,6+18,0,381,0.0036616249999497086
2025-12-19,6+18,6,442,0.005081208000774495
2025-12-19,6+18,18,456,0.005224291999184061
2025-12-20,6+18,0,382,0.0034122500001103617
2025-12-20,6+18,6,438,0.005435375001979992
2025-12-20,6+18,18,479,0.005342500000551809
2025-12-21,6+18,0,351,0.0032774999999674037
2025-12-21,6+18,6,500,0.005683457995473873
2025-12-21,6+18,18,526,0.005462209002871532
2025-12-22,6+18,0,349,0.002933167001174297
2025-12-22,6+18,6,519,0.005731583005399443
2025-12-22,6+18,18,540,0.005459667001559865
2025-12-23,6+18,0,362,0.0032533330013393424
2025-12-23,6+18,6,482,0.0059996670024702325
2025-12-23,6+18,18,523,0.005607249993772712
2025-12-24,6+18,0,349,0.0030211249977583066
2025-12-24,6+18,6,469,0.005474166995554697
2025-12-24,6+18,18,538,0.0055654169991612434
2025-12-25,6+18,0,351,0.003138583000691142
2025-12-25,6+18,6,519,0.005924625002080575
2025-12-25,6+18,18,522,0.005696957996406127
2025-12-26,6+18,0,378,0.0031405830013682134
2025-12-26,6+18,6,417,0.00540112499584211
2025-12-26,6+18,18,454,0.005136457999469712
2025-12-27,6+18,0,382,0.0030902910002623685
2025-12-27,6+18,6,420,0.005315709000569768
2025-12-27,6+18,18,442,0.005009957996662706
2025-12-28,6+18,0,342,0.0028993340019951575
2025-12-28,6+18,6,491,0.005588083004113287
2025-12-28,6+18,18,536,0.006065292000130285
2025-12-29,6+18,0,342,0.002976416995807085
2025-12-29,6+18,6,508,0.005684416995791253
2025-12-29,6+18,18,499,0.006218958995305002
2025-12-30,6+18,0,345,0.0029607920005219057
2025-12-30,6+18,6,486,0.005784791996120475
2025-12-30,6+18,18,497,0.006084499997086823
2025-12-31,6+18,0,359,0.0029916660059825517
2025-12-31,6+18,6,450,0.005456624996440951
2025-12-31,6+18,18,511,0.005880874996364582
2025-01-01,6+18,0,138,0.002417707997665275
2025-01-01,6+18,6,419,0.0051269579998916015
2025-01-01,6+18,18,243,0.0050968750001629815
2025-01-02,6+18,0,353,0.003045083001779858
2025-01-02,6+18,6,388,0.004731624998385087
2025-01-02,6+18,18,312,0.0044432499998947605
2025-01-03,6+18,0,347,0.0032623329971102066
2025-01-03,6+18,6,376,0.004571416997350752
2025-01-03,6+18,18,300,0.0045735419989796355
2025-01-04,6+18,0,350,0.0030103749959380366
2025-01-04,6+18,6,365,0.005001582998374943
2025-01-04,6+18,18,302,0.004263208000338636
2025-01-05,6+18,0,375,0.003012291999766603
2025-01-05,6+18,6,504,0.005865749997610692
2025-01-05,6+18,18,489,0.005421834001026582
2025-01-06,6+18,0,355,0.0031072499987203628
2025-01-06,6+18,6,486,0.0056345839984714985
2025-01-06,6+18,18,539,0.0060929590035812
2025-01-07,6+18,0,353,0.003022249999048654
2025-01-07,6+18,6,518,0.005901500000618398
2025-01-07,6+18,18,533,0.006021916000463534
2025-01-08,6+18,0,349,0.003198416998202447
2025-01-08,6+18,6,373,0.004804415999387857
2025-01-08,6+18,18,320,0.005043416997068562
2025-01-09,6+18,0,341,0.002911167001002468
2025-01-09,6+18,6,405,0.0049006249973899685
2025-01-09,6+18,18,336,0.00500599999941187
2025-01-10,6+18,0,385,0.0030792499965173192
2025-01-10,6+18,6,417,0.004818291999981739
2025-01-10,6+18,18,365,0.004628833004971966
2025-01-11,6+18,0,370,0.003095833002589643
2025-01-11,6+18,6,436,0.005033917004766408
2025-01-11,6+18,18,437,0.005206041001656558
2025-01-12,6+18,0,337,0.003248542001529131
2025-01-12,6+18,6,472,0.005543416998989414
2025-01-12,6+18,18,470,0.005398458000854589
2025-01-13,6+18,0,349,0.003092874998401385
2025-01-13,6+18,6,456,0.005582124998909421
2025-01-13,6+18,18,536,0.005563957995036617
2025-01-14,6+18,0,345,0.003090500002144836
2025-01-14,6+18,6,508,0.0061442920050467364
2025-01-14,6+18,18,501,0.005303291996824555
2025-01-15,6+18,0,352,0.0030529590003425255
2025-01-15,6+18,6,521,0.005646915997203905
2025-01-15,6+18,18,531,0.005476208003528882
2025-01-16,6+18,0,347,0.002976499999931548
2025-01-16,6+18,6,420,0.005125832998601254
2025-01-16,6+18,18,340,0.00457766700128559
2025-01-17,6+18,0,370,0.003068166995944921
2025-01-17,6+18,6,373,0.004845125004067086
2025-01-17,6+18,18,311,0.004788500002177898
2025-01-18,6+18,0,371,0.0029973749988130294
2025-01-18,6+18,6,430,0.005032959001255222
2025-01-18,6+18,18,492,0.005610125001112465
2025-01-19,6+18,0,350,0.003038292001292575
2025-01-19,6+18,6,484,0.005703082999389153
2025-01-19,6+18,18,514,0.0062557499986724
2025-01-20,6+18,0,351,0.0030481669964501634
2025-01-20,6+18,6,431,0.0048898340028245
2025-01-20,6+18,18,347,0.004773416003445163
2025-01-21,6+18,0,344,0.0030169160017976537
2025-01-21,6+18,6,451,0.005237750003288966
2025-01-21,6+18,18,497,0.006433375005144626
2025-01-22,6+18,0,352,0.0030403749988181517
2025-01-22,6+18,6,408,0.004971875001501758
2025-01-22,6+18,18,319,0.004462290999072138
2025-01-23,6+18,0,350,0.0033695840029395185
2025-01-23,6+18,6,401,0.004903374996501952
2025-01-23,6+18,18,338,0.004477916001633275
2025-01-24,6+18,0,370,0.0029768339954898693
2025-01-24,6+18,6,343,0.005100375004985835
2025-01-24,6+18,18,296,0.004360375001851935
2025-01-25,6+18,0,382,0.0032402920041931793
2025-01-25,6+18,6,401,0.005445957998745143
2025-01-25,6+18,18,392,0.005018415999074932
2025-01-26,6+18,0,361,0.002936541997769382
2025-01-26,6+18,6,484,0.00586516699695494
2025-01-26,6+18,18,501,0.005486957998073194
2025-01-27,6+18,0,355,0.003217165998648852
2025-01-27,6+18,6,483,0.005717833002563566
2025-01-27,6+18,18,473,0.005658750000293367
2025-01-28,6+18,0,361,0.003023999997822102
2025-01-28,6+18,6,507,0.005964667005173396
2025-01-28,6+18,18,491,0.005806792003568262
2025-01-29,6+18,0,360,0.0029963749984744936
2025-01-29,6+18,6,493,0.005578333999437746
2025-01-29,6+18,18,476,0.005534584000997711
2025-01-30,6+18,0,358,0.0031248749946826138
2025-01-30,6+18,6,406,0.004843749993597157
2025-01-30,6+18,18,309,0.004951458002324216
2025-01-31,6+18,0,382,0.0030171670005074702
2025-01-31,6+18,6,355,0.00480208399676485
2025-01-31,6+18,18,291,0.005002083002182189
2025-02-01,6+18,0,374,0.0030957089984440245
2025-02-01,6+18,6,377,0.00481166600366123
2025-02-01,6+18,18,382,0.005103499999677297
2025-02-02,6+18,0,362,0.003371708000486251
2025-02-02,6+18,6,453,0.005172749995836057
2025-02-02,6+18,18,430,0.005010875000152737
2025-02-03,6+18,0,354,0.003278374999354128
2025-02-03,6+18,6,442,0.00554004200239433
2025-02-03,6+18,18,469,0.0052680000007967465
2025-02-04,6+18,0,351,0.0033310419967165217
2025-02-04,6+18,6,355,0.004920667000988033
2025-02-04,6+18,18,296,0.004451332999451552
2025-02-05,6+18,0,358,0.003023291996214539
2025-02-05,6+18,6,481,0.006106125001679175
2025-02-05,6+18,18,442,0.00522225000167964
2025-02-06,6+18,0,359,0.0031006659992272034
2025-02-06,6+18,6,344,0.004873709003732074
2025-02-06,6+18,18,306,0.004461124997760635
2025-02-07,6+18,0,376,0.0030483750015264377
2025-02-07,6+18,6,336,0.0048385839982074685
2025-02-07,6+18,18,292,0.00459983399923658
2025-02-08,6+18,0,369,0.00304145800328115
2025-02-08,6+18,6,398,0.005126292002387345
2025-02-08,6+18,18,388,0.005073917003755923
2025-02-09,6+18,0,366,0.0029389589981292374
2025-02-09,6+18,6,465,0.005205749999731779
2025-02-09,6+18,18,431,0.005499792001501191
2025-02-10,6+18,0,357,0.0032272909957100637
2025-02-10,6+18,6,441,0.005154083002707921
2025-02-10,6+18,18,422,0.005273041999316774
2025-02-11,6+18,0,362,0.003148499999952037
2025-02-11,6+18,6,446,0.0052851669970550574
2025-02-11,6+18,18,438,0.005263332997856196
2025-02-12,6+18,0,361,0.0033967080016736872
2025-02-12,6+18,6,443,0.005414624996774364
2025-02-12,6+18,18,469,0.00522833300055936
2025-02-13,6+18,0,367,0.0032642919977661222
2025-02-13,6+18,6,345,0.004846415999054443
2025-02-13,6+18,18,301,0.004366291999758687
2025-02-14,6+18,0,375,0.002973084003315307
2025-02-14,6+18,6,321,0.004979124998499174
2025-02-14,6+18,18,292,0.004411834001075476
2025-02-15,6+18,0,366,0.0029321659967536107
2025-02-15,6+18,6,371,0.005553832997975405
2025-02-15,6+18,18,383,0.004713709000498056
2025-02-16,6+18,0,367,0.0031208329965011217
2025-02-16,6+18,6,440,0.005215625002165325
2025-02-16,6+18,18,409,0.005338249997294042
2025-02-17,6+18,0,366,0.003078834000916686
2025-02-17,6+18,6,434,0.005558374999964144
2025-02-17,6+18,18,409,0.005128374999912921
2025-02-18,6+18,0,367,0.002917000005254522
2025-02-18,6+18,6,399,0.004870665994531009
2025-02-18,6+18,18,320,0.005157457999303006
2025-02-19,6+18,0,361,0.003152333003527019
2025-02-19,6+18,6,432,0.005178915998840239
2025-02-19,6+18,18,397,0.005069334001746029
2025-02-20,6+18,0,367,0.003205000000889413
2025-02-20,6+18,6,360,0.004678249999415129
2025-02-20,6+18,18,304,0.004389959001855459
2025-02-21,6+18,0,359,0.003311624997877516
2025-02-21,6+18,6,310,0.004753665998578072
2025-02-21,6+18,18,293,0.0043004999970435165
2025-02-22,6+18,0,367,0.002963792001537513
2025-02-22,6+18,6,380,0.005687624994607177
2025-02-22,6+18,18,394,0.004825374999199994
2025-02-23,6+18,0,365,0.003099375004239846
2025-02-23,6+18,6,437,0.005532916002266575
2025-02-23,6+18,18,412,0.004752916000143159
2025-02-24,6+18,0,369,0.003000584001711104
2025-02-24,6+18,6,450,0.005781333995400928
2025-02-24,6+18,18,404,0.0050582080002641305
2025-02-25,6+18,0,371,0.003213207994122058
2025-02-25,6+18,6,381,0.004696333999163471
2025-02-25,6+18,18,299,0.004973499999323394
2025-02-26,6+18,0,365,0.0029927909999969415
2025-02-26,6+18,6,455,0.005491791998792905
2025-02-26,6+18,18,411,0.005328250001184642
2025-02-27,6+18,0,369,0.0030152499966789037
2025-02-27,6+18,6,331,0.004648708003514912
2025-02-27,6+18,18,306,0.004773083004693035
2025-02-28,6+18,0,344,0.0032550000032642856
2025-02-28,6+18,6,298,0.004444915997737553
2025-02-28,6+18,18,296,0.0043564580046222545
2025-03-01,6+18,0,363,0.0032179169938899577
2025-03-01,6+18,6,369,0.005146374998730607
2025-03-01,6+18,18,351,0.004527584002062213
2025-03-02,6+18,0,373,0.003061791998334229
2025-03-02,6+18,6,435,0.005738667001423892
2025-03-02,6+18,18,414,0.004834207997191697
2025-03-03,6+18,0,378,0.003063666998059489
2025-03-03,6+18,6,438,0.005795332996058278
2025-03-03,6+18,18,405,0.004728416999569163
2025-03-04,6+18,0,369,0.0029367079987423494
2025-03-04,6+18,6,361,0.005322625002008863
2025-03-04,6+18,18,310,0.004673292001825757
2025-03-05,6+18,0,363,0.003074250002100598
2025-03-05,6+18,6,416,0.005252499999187421
2025-03-05,6+18,18,404,0.005356624998967163
2025-03-06,6+18,0,373,0.0029883749957662076
2025-03-06,6+18,6,331,0.0045588329958263785
2025-03-06,6+18,18,304,0.0046682090032845736
2025-03-07,6+18,0,372,0.0032283749969792552
2025-03-07,6+18,6,296,0.00452262500039069
2025-03-07,6+18,18,293,0.00459141699684551
2025-03-08,6+18,0,346,0.002895917001296766
2025-03-08,6+18,6,344,0.004916166995826643
2025-03-08,6+18,18,339,0.004457791997992899
2025-03-09,6+18,0,364,0.0033058749977499247
2025-03-09,6+18,6,425,0.005305541002599057
2025-03-09,6+18,18,456,0.005044833000283688
2025-03-10,6+18,0,369,0.003231458002119325
2025-03-10,6+18,6,426,0.005695042003935669
2025-03-10,6+18,18,435,0.0048910830009845085
2025-03-11,6+18,0,369,0.003305250000266824
2025-03-11,6+18,6,357,0.005241874998318963
2025-03-11,6+18,18,304,0.004323458997532725
2025-03-12,6+18,0,362,0.002901499996369239
2025-03-12,6+18,6,422,0.005604749996564351
2025-03-12,6+18,18,409,0.004945583998051006
2025-03-13,6+18,0,378,0.0030179999957908876
2025-03-13,6+18,6,339,0.004513917003350798
2025-03-13,6+18,18,305,0.004730041000584606
2025-03-14,6+18,0,346,0.0029342920024646446
2025-03-14,6+18,6,288,0.004496125002333429
2025-03-14,6+18,18,293,0.004904959001578391
2025-03-15,6+18,0,359,0.003182542001013644
2025-03-15,6+18,6,363,0.004828666998946574
2025-03-15,6+18,18,335,0.004768666003656108
2025-03-16,6+18,0,379,0.0035444579989416525
2025-03-16,6+18,6,364,0.0049333749993820675
2025-03-16,6+18,18,307,0.004402958002174273
2025-03-17,6+18,0,366,0.002917166995757725
2025-03-17,6+18,6,405,0.005692708000424318
2025-03-17,6+18,18,411,0.0047680420029792
2025-03-18,6+18,0,371,0.003057709000131581
2025-03-18,6+18,6,337,0.004914832999929786
2025-03-18,6+18,18,310,0.004473916000279132
2025-03-19,6+18,0,365,0.0028974170054425485
2025-03-19,6+18,6,413,0.00601966700196499
2025-03-19,6+18,18,413,0.004868709002039395
2025-03-20,6+18,0,371,0.002942708000773564
2025-03-20,6+18,6,320,0.004616250000253785
2025-03-20,6+18,18,304,0.004730082997411955
2025-03-21,6+18,0,354,0.0028920420008944348
2025-03-21,6+18,6,340,0.0048924590009846725
2025-03-21,6+18,18,311,0.004913415999908466
2025-03-22,6+18,0,348,0.0029250410007080063
2025-03-22,6+18,6,364,0.004651625000406057
2025-03-22,6+18,18,334,0.0046655830010422505
2025-03-23,6+18,0,368,0.003272333000495564
2025-03-23,6+18,6,358,0.0046322500056703575
2025-03-23,6+18,18,343,0.004480957999476232
2025-03-24,6+18,0,375,0.0032125419966178015
2025-03-24,6+18,6,428,0.00541283399797976
2025-03-24,6+18,18,418,0.004920625004160684
2025-03-25,6+18,0,384,0.0031348749980679713
2025-03-25,6+18,6,365,0.004921207997540478
2025-03-25,6+18,18,335,0.0042748749983729795
2025-03-26,6+18,0,364,0.002997665993461851
2025-03-26,6+18,6,416,0.0056471249990863726
2025-03-26,6+18,18,425,0.005373708001570776
2025-03-27,6+18,0,375,0.0031104160007089376
2025-03-27,6+18,6,345,0.00472254199848976
2025-03-27,6+18,18,305,0.004534125000645872
2025-03-28,6+18,0,346,0.002814458006469067
2025-03-28,6+18,6,341,0.004666749999159947
2025-03-28,6+18,18,312,0.004810333004570566
2025-03-29,6+18,0,332,0.0029789589971187524
2025-03-29,6+18,6,347,0.004966792002960574
2025-03-29,6+18,18,324,0.0045907089952379465
2025-03-30,6+18,0,365,0.003318750001199078
2025-03-30,6+18,6,452,0.0052176250028423965
2025-03-30,6+18,18,446,0.0048934579972410575
2025-03-31,6+18,0,372,0.0033494170056656003
2025-03-31,6+18,6,452,0.0054642920003971085
2025-03-31,6+18,18,413,0.0048845000055735
2025-04-01,6+18,0,372,0.003273333997640293
2025-04-01,6+18,6,473,0.005744292000599671
2025-04-01,6+18,18,468,0.0051194159968872555
2025-04-02,6+18,0,369,0.003090541002165992
2025-04-02,6+18,6,496,0.005801958002848551
2025-04-02,6+18,18,439,0.004806000004464295
2025-04-03,6+18,0,379,0.0032654170063324273
2025-04-03,6+18,6,361,0.0048474580034962855
2025-04-03,6+18,18,329,0.00460429100348847
2025-04-04,6+18,0,333,0.0027404590000514872
2025-04-04,6+18,6,329,0.004721457997220568
2025-04-04,6+18,18,315,0.004601499997079372
2025-04-05,6+18,0,328,0.002830416997312568
2025-04-05,6+18,6,346,0.00484916699497262
2025-04-05,6+18,18,325,0.004706291998445522
2025-04-06,6+18,0,364,0.0030768750002607703
2025-04-06,6+18,6,426,0.005365208002331201
2025-04-06,6+18,18,421,0.005217416997766122
2025-04-07,6+18,0,364,0.0030718339985469356
2025-04-07,6+18,6,474,0.005467957998916972
2025-04-07,6+18,18,412,0.00488420799956657
2025-04-08,6+18,0,384,0.003437708001001738
2025-04-08,6+18,6,360,0.004752916000143159
2025-04-08,6+18,18,335,0.004375000004074536
2025-04-09,6+18,0,382,0.00305241699970793
2025-04-09,6+18,6,386,0.005303166995872743
2025-04-09,6+18,18,332,0.004358042002422735
2025-04-10,6+18,0,375,0.0030647499952465296
2025-04-10,6+18,6,364,0.005120333000377286
2025-04-10,6+18,18,320,0.00441395900270436
2025-04-11,6+18,0,323,0.002725250000366941
2025-04-11,6+18,6,291,0.004439500000444241
2025-04-11,6+18,18,303,0.004667790999519639
2025-04-12,6+18,0,351,0.0028366249971440993
2025-04-12,6+18,6,349,0.004732749999675434
2025-04-12,6+18,18,340,0.005146041999978479
2025-04-13,6+18,0,361,0.003060499999264721
2025-04-13,6+18,6,411,0.004886458002147265
2025-04-13,6+18,18,441,0.005155624996405095
2025-04-14,6+18,0,379,0.003196000005118549
2025-04-14,6+18,6,452,0.0052643750022980385
2025-04-14,6+18,18,428,0.0047940840013325214
2025-04-15,6+18,0,363,0.003342999996675644
2025-04-15,6+18,6,444,0.005465417001687456
2025-04-15,6+18,18,421,0.004853749996982515
2025-04-16,6+18,0,371,0.0033920839996426366
2025-04-16,6+18,6,373,0.0050664589944062755
2025-04-16,6+18,18,337,0.004418750002514571
2025-04-17,6+18,0,368,0.0031988340051611885
2025-04-17,6+18,6,359,0.005106750002596527
2025-04-17,6+18,18,323,0.004395457995997276
2025-04-18,6+18,0,331,0.0028123329975642264
2025-04-18,6+18,6,326,0.005024749996664468
2025-04-18,6+18,18,317,0.004807874996913597
2025-04-19,6+18,0,330,0.0027657089958665892
2025-04-19,6+18,6,339,0.004709084001660813
2025-04-19,6+18,18,316,0.00514854199718684
2025-04-20,6+18,0,363,0.0029716670032939874
2025-04-20,6+18,6,397,0.004979915996955242
2025-04-20,6+18,18,343,0.004883333000179846
2025-04-21,6+18,0,376,0.003017249997355975
2025-04-21,6+18,6,439,0.00516983300622087
2025-04-21,6+18,18,416,0.004708458996901754
2025-04-22,6+18,0,355,0.003408999997191131
2025-04-22,6+18,6,474,0.005643542004690971
2025-04-22,6+18,18,429,0.004820708003535401
2025-04-23,6+18,0,353,0.003093624996836297
2025-04-23,6+18,6,375,0.0050937080013682134
2025-04-23,6+18,18,332,0.004696667005191557
2025-04-24,6+18,0,358,0.003018666000571102
2025-04-24,6+18,6,328,0.005367583995393943
2025-04-24,6+18,18,322,0.004404332998092286
2025-04-25,6+18,0,330,0.00276970900449669
2025-04-25,6+18,6,286,0.004646082998078782
2025-04-25,6+18,18,299,0.00439320900477469
2025-04-26,6+18,0,324,0.002738750001299195
2025-04-26,6+18,6,339,0.004662750005081762
2025-04-26,6+18,18,317,0.004709582994109951
2025-04-27,6+18,0,358,0.0029708340007346123
2025-04-27,6+18,6,445,0.005281165998894721
2025-04-27,6+18,18,415,0.00537133400212042
2025-04-28,6+18,0,362,0.0031112910000956617
2025-04-28,6+18,6,479,0.005306999999447726
2025-04-28,6+18,18,414,0.004943542000546586
2025-04-29,6+18,0,365,0.0031105410016607493
2025-04-29,6+18,6,434,0.005257791999611072
2025-04-29,6+18,18,427,0.004802499999641441
2025-04-30,6+18,0,366,0.0031446669963770546
2025-04-30,6+18,6,419,0.005307166000420693
2025-04-30,6+18,18,396,0.004854624996369239
2025-05-01,6+18,0,360,0.0029897499989601783
2025-05-01,6+18,6,361,0.004922125001030508
2025-05-01,6+18,18,319,0.00453008300246438
2025-05-02,6+18,0,350,0.0028440840032999404
2025-05-02,6+18,6,344,0.005219334001594689
2025-05-02,6+18,18,311,0.004355999997642357
2025-05-03,6+18,0,341,0.003049958002520725
2025-05-03,6+18,6,348,0.005105083000671584
2025-05-03,6+18,18,316,0.004743875004351139
2025-05-04,6+18,0,375,0.0031583750023855828
2025-05-04,6+18,6,463,0.005312624998623505
2025-05-04,6+18,18,438,0.005117667002195958
2025-05-05,6+18,0,371,0.0030736669941688888
2025-05-05,6+18,6,413,0.005279500001051929
2025-05-05,6+18,18,416,0.0052755420038010925
2025-05-06,6+18,0,359,0.002937249999376945
2025-05-06,6+18,6,471,0.005411042002378963
2025-05-06,6+18,18,421,0.005172290999325924
2025-05-07,6+18,0,362,0.0030229580006562173
2025-05-07,6+18,6,456,0.0054252080008154735
2025-05-07,6+18,18,418,0.0046430830043391325
2025-05-08,6+18,0,372,0.003337666996230837
2025-05-08,6+18,6,362,0.0046844160024193116
2025-05-08,6+18,18,325,0.0046439580037258565
2025-05-09,6+18,0,349,0.0029595420055557042
2025-05-09,6+18,6,273,0.004603792003763374
2025-05-09,6+18,18,292,0.0042571670055622235
2025-05-10,6+18,0,348,0.002825499999744352
2025-05-10,6+18,6,355,0.005151041004864965
2025-05-10,6+18,18,331,0.004586750001180917
2025-05-11,6+18,0,372,0.0029140830010874197
2025-05-11,6+18,6,461,0.005114625004353002
2025-05-11,6+18,18,395,0.004917915997793898
2025-05-12,6+18,0,371,0.0029771249974146485
2025-05-12,6+18,6,455,0.005466041999170557
2025-05-12,6+18,18,424,0.005073207998066209
2025-05-13,6+18,0,374,0.0030728749989066273
2025-05-13,6+18,6,339,0.004616958998667542
2025-05-13,6+18,18,335,0.0047846250017755665
2025-05-14,6+18,0,368,0.0030633330025011674
2025-05-14,6+18,6,408,0.005034166002587881
2025-05-14,6+18,18,356,0.004754374996991828
2025-05-15,6+18,0,373,0.003231332993891556
2025-05-15,6+18,6,343,0.005105667005409487
2025-05-15,6+18,18,318,0.004417582997120917
2025-05-16,6+18,0,334,0.0028184580005472526
2025-05-16,6+18,6,271,0.004905291003524326
2025-05-16,6+18,18,290,0.004204749995551538
2025-05-17,6+18,0,345,0.0027745000043069012
2025-05-17,6+18,6,355,0.004936416997225024
2025-05-17,6+18,18,321,0.004395333002321422
2025-05-18,6+18,0,370,0.002907667003455572
2025-05-18,6+18,6,440,0.00544041700050002
2025-05-18,6+18,18,411,0.005166333001398016
2025-05-19,6+18,0,364,0.003030749998288229
2025-05-19,6+18,6,447,0.005270250003377441
2025-05-19,6+18,18,422,0.005004958002245985
2025-05-20,6+18,0,371,0.003053832995647099
2025-05-20,6+18,6,423,0.005128459000843577
2025-05-20,6+18,18,359,0.004965415995684452
2025-05-21,6+18,0,370,0.003002541998284869
2025-05-21,6+18,6,428,0.005226334003964439
2025-05-21,6+18,18,340,0.004546666001260746
2025-05-22,6+18,0,363,0.0031544160010525957
2025-05-22,6+18,6,344,0.004935874996590428
2025-05-22,6+18,18,315,0.004690290996222757
2025-05-23,6+18,0,340,0.0029205829996499233
2025-05-23,6+18,6,277,0.004892042001301888
2025-05-23,6+18,18,292,0.004320499996538274
2025-05-24,6+18,0,332,0.002733708002779167
2025-05-24,6+18,6,349,0.005045375000918284
2025-05-24,6+18,18,324,0.004423040998517536
2025-05-25,6+18,0,351,0.002910874994995538
2025-05-25,6+18,6,435,0.005184832996746991
2025-05-25,6+18,18,362,0.005301042001519818
2025-05-26,6+18,0,370,0.0030785420021857135
2025-05-26,6+18,6,410,0.005171083997993264
2025-05-26,6+18,18,377,0.004864041002292652
2025-05-27,6+18,0,362,0.0028657919974648394
2025-05-27,6+18,6,359,0.00503187499998603
2025-05-27,6+18,18,320,0.0048866659999475814
2025-05-28,6+18,0,354,0.0033185419961228035
2025-05-28,6+18,6,432,0.005235874996287748
2025-05-28,6+18,18,348,0.004506083998421673
2025-05-29,6+18,0,356,0.003356792003614828
2025-05-29,6+18,6,381,0.004924542001390364
2025-05-29,6+18,18,306,0.004584583999530878
2025-05-30,6+18,0,355,0.003150709002511576
2025-05-30,6+18,6,279,0.00464487499993993
2025-05-30,6+18,18,293,0.004265375006070826
2025-05-31,6+18,0,352,0.002871625001716893
2025-05-31,6+18,6,363,0.005244082996796351
2025-05-31,6+18,18,325,0.004535125000984408
2025-06-01,6+18,0,366,0.0030827499940642156
2025-06-01,6+18,6,452,0.005488292001246009
2025-06-01,6+18,18,425,0.0051583340027718805
2025-06-02,6+18,0,365,0.003081916998780798
2025-06-02,6+18,6,448,0.005496625002706423
2025-06-02,6+18,18,401,0.0053076249969308265
2025-06-03,6+18,0,355,0.0030515420003212057
2025-06-03,6+18,6,389,0.004781374998856336
2025-06-03,6+18,18,313,0.005227207999269012
2025-06-04,6+18,0,366,0.0031397909988299944
2025-06-04,6+18,6,427,0.005146125004102942
2025-06-04,6+18,18,359,0.005194625002332032
2025-06-05,6+18,0,360,0.0031897920052870177
2025-06-05,6+18,6,373,0.004739500000141561
2025-06-05,6+18,18,307,0.004567541996948421
2025-06-06,6+18,0,383,0.0035739590020966716
2025-06-06,6+18,6,301,0.004504917000303976
2025-06-06,6+18,18,292,0.004255291998561006
2025-06-07,6+18,0,385,0.00315033299557399
2025-06-07,6+18,6,392,0.00536058400030015
2025-06-07,6+18,18,326,0.004615666999598034
2025-06-08,6+18,0,352,0.0030618750024586916
2025-06-08,6+18,6,361,0.005269875000522006
2025-06-08,6+18,18,312,0.004678416000388097
2025-06-09,6+18,0,352,0.003045541998289991
2025-06-09,6+18,6,341,0.0055006670008879155
2025-06-09,6+18,18,306,0.0047667499966337346
2025-06-10,6+18,0,357,0.003048250000574626
2025-06-10,6+18,6,357,0.004991041001630947
2025-06-10,6+18,18,309,0.005223291002039332
2025-06-11,6+18,0,359,0.003030667001439724
2025-06-11,6+18,6,400,0.004762292002851609
2025-06-11,6+18,18,330,0.004753417000756599
2025-06-12,6+18,0,362,0.003222583996830508
2025-06-12,6+18,6,395,0.004888542003754992
2025-06-12,6+18,18,302,0.004495291999774054
2025-06-13,6+18,0,383,0.0036243750000721775
2025-06-13,6+18,6,317,0.004565416995319538
2025-06-13,6+18,18,291,0.004555584004265256
2025-06-14,6+18,0,386,0.003472750002401881
2025-06-14,6+18,6,376,0.004899375002423767
2025-06-14,6+18,18,341,0.004585707996739075
2025-06-15,6+18,0,359,0.003012332999787759
2025-06-15,6+18,6,356,0.005221833001996856
2025-06-15,6+18,18,305,0.004390750000311527
2025-06-16,6+18,0,358,0.0032950840031844564
2025-06-16,6+18,6,385,0.005313207999279257
2025-06-16,6+18,18,306,0.004636375000700355
