date,total_cost,plan_cost,emergency_cost,emergency_kwh,waste_kwh,start_soc,end_soc
2025-09-30,59858.939852288364,40589.737153618116,19269.202698670248,4650.181061416666,839.4831932500014,8550.0,8550.0
2025-10-01,42879.44245141962,42069.609409532706,809.8330418869139,368.5945826666655,14774.672793083333,8550.0,8550.0
2025-10-02,41088.92402447683,40112.91716900608,976.0068554707493,435.474090833333,10780.291771083332,8550.0,6995.796762592593
2025-10-03,23275.807066273483,23275.807066273483,0.0,0.0,29572.487866083327,6995.796762592593,7080.7850523148145
2025-10-04,24293.076323748697,24293.076323748697,0.0,0.0,24728.491184416667,7080.7850523148145,8550.0
2025-10-05,41851.96695452563,40690.31207072326,1161.654883802375,498.48362874999987,8215.96633441667,8550.0,8550.0
2025-10-06,41900.202230257084,40699.90987120326,1200.29235905383,423.771782499999,4981.5097196666675,8550.0,8550.0
2025-10-07,42524.010272201805,40794.192837065304,1729.8174351365033,496.44628916666755,5045.0199879166685,8550.0,8550.0
2025-10-08,41928.71222772394,40100.982263073354,1827.729964650583,663.0925842500005,5651.205127916668,8550.0,8550.0
2025-10-09,40304.49469132545,38537.04160610975,1767.4530852157045,541.8323725833325,4516.169340250002,8550.0,7189.5973790740745
2025-10-10,23327.39787578496,23327.39787578496,0.0,0.0,28190.575779666666,7189.5973790740745,7503.36341074074
2025-10-11,24295.230387916414,24276.666866446496,18.563521469916548,8.686576499999944,24257.177863666664,7503.36341074074,8550.0
2025-10-12,42338.39395985911,40597.743386915114,1740.6505729439964,507.50233108333254,4237.1250641666675,8550.0,8550.0
2025-10-13,41791.70710173497,40958.94080944344,832.7662922915358,241.77816349999884,5787.974976500002,8550.0,8550.0
2025-10-14,44831.520561757905,41815.95534041474,3015.5652213431686,798.7715650000007,3738.131156333335,8550.0,8550.0
2025-10-15,49408.52344194293,39864.61507743435,9543.908364508583,2345.736913999999,1636.5367889166673,8550.0,8550.0
2025-10-16,55127.35774302848,39322.9186775901,15804.439065438371,3725.059422,1538.0641085000016,8550.0,7670.268874444446
2025-10-17,23413.789328033607,23413.789328033607,0.0,0.0,21986.001195916666,7670.268874444446,7950.0
2025-10-18,24136.422195112944,24136.422195112944,0.0,0.0,22675.698474,7950.0,8550.0
2025-10-19,53427.05636825235,41179.42490318052,12247.63146507183,2828.382074666666,2316.606438916668,8550.0,8550.0
2025-10-20,52276.14703431192,42094.39350585884,10181.753528453082,2263.8777893333327,2249.5850383333336,8550.0,8550.0
2025-10-21,51070.46131856041,43254.47070212358,7815.990616436831,2294.985889333333,1933.9465501666673,8550.0,8550.0
2025-10-22,56757.026727044184,41508.319140128515,15248.70758691567,3256.8849425000008,1928.4208326666685,8550.0,8550.0
2025-10-23,49445.274340003874,41386.20575226066,8059.06858774321,1861.6396770833337,2504.6157225000006,8550.0,7950.0
2025-10-24,23305.114229639374,23296.345475672708,8.768753966666457,4.139133333333234,19842.747033416665,7950.0,7950.0
2025-10-25,24043.037754053054,24043.037754053054,0.0,0.0,19573.67255683333,7950.0,8550.0
2025-10-26,46566.44533410101,43250.523401186714,3315.921932914295,862.1260591666667,2763.0444571666662,8550.0,8550.0
2025-10-27,50528.01692829788,43026.324950441005,7501.691977856879,1808.24782775,4357.793974333335,8550.0,8550.0
2025-10-28,49649.19333364603,44048.44124307595,5600.752090570079,1376.7174453333323,2928.9600542500016,8550.0,8550.0
2025-10-29,63537.954814755365,42395.402504803045,21142.55230995232,5000.025209999998,1017.1417509999999,8550.0,8550.0
2025-10-30,48051.66542355031,42819.503308660685,5232.162114889625,1306.711555416666,2410.3596899166687,8550.0,7950.0
2025-10-31,24496.89822186088,24087.81802172913,409.0802001317506,179.0400627500003,15494.880194500001,7950.0,7950.0
2025-11-01,24812.675182073017,24810.469995423016,2.2051866500000274,1.031425000000013,17401.169741749996,7950.0,8550.0
2025-11-02,54044.20677321011,44445.67650422991,9598.530268980205,2200.1141540833323,1425.701508416667,8550.0,8550.0
2025-11-03,55078.39076776244,44863.90321090978,10214.487556852659,3146.8221459166652,2000.0732770833329,8550.0,8550.0
2025-11-04,50770.054831190355,46454.40218275557,4315.652648434787,1012.8015404999994,4218.160770583331,8550.0,8550.0
2025-11-05,50620.17114828868,47254.172226878305,3365.99892141038,965.120720333334,3164.2524773333316,8550.0,8550.0
2025-11-06,58318.839669748675,46675.8449673523,11642.994702396374,2884.196941416666,2812.4866138333346,8550.0,7950.0
2025-11-07,26412.97255317928,26412.97255317928,0.0,0.0,19195.665534666667,7950.0,8550.0
2025-11-08,26385.354951654663,26382.483421671328,2.871529983333241,1.3430916666666235,19289.64987008333,8550.0,8550.0
2025-11-09,51706.642344927626,48147.26888922721,3559.3734557004163,1006.87937025,2622.7294253333307,8550.0,8550.0
2025-11-10,57030.58312994659,48380.4880192498,8650.095110696793,2610.8295829166673,1834.064760833333,8550.0,8550.0
2025-11-11,50945.55640487836,49637.35149111982,1308.2049137585393,364.0604321666664,3753.9447214999996,8550.0,8550.0
2025-11-12,52137.416686259596,50724.50847492722,1412.908211332378,303.42883183333424,5777.09826425,8550.0,8550.0
2025-11-13,52962.793016401134,49687.37842823868,3275.414588162461,1005.306539416667,3449.479827583334,8550.0,8550.0
2025-11-14,28048.55653401795,28048.55653401795,0.0,0.0,18071.6819185,8550.0,8550.0
2025-11-15,28237.617829756622,28237.617829756622,0.0,0.0,18023.60467933333,8550.0,8550.0
2025-11-16,55911.34087263581,51065.3613652804,4845.979507355412,1311.7737987499988,3663.0886897499995,8550.0,8550.0
2025-11-17,53020.83269087765,51715.98921728399,1304.843473593662,395.51969599999904,5456.008030250001,8550.0,8550.0
2025-11-18,54776.93510425296,51392.057194478926,3384.8779097740335,1081.274803499998,3486.603633083333,8550.0,8550.0
2025-11-19,53877.96708171817,52091.51707918767,1786.4500025304965,533.9307573333328,3378.383882916666,8550.0,8550.0
2025-11-20,54881.68905795318,51354.06173421943,3527.6273237337546,849.9328939166674,3370.514062416666,8550.0,8550.0
2025-11-21,29747.228893172138,29747.228893172138,0.0,0.0,19817.83468766667,8550.0,8550.0
2025-11-22,29674.375874875965,29674.375874875965,0.0,0.0,18541.74290558333,8550.0,8550.0
2025-11-23,56839.39766590868,52690.41828912701,4148.979376781667,1009.8891108333332,4893.625446,8550.0,8550.0
2025-11-24,54865.79367053544,53270.59017238869,1595.2034981467466,411.7357822499992,6280.792212416668,8550.0,8550.0
2025-11-25,54900.10821935981,52847.71662111902,2052.3915982407952,568.0922075000011,3649.711724000002,8550.0,8550.0
2025-11-26,55545.35092892628,53691.57006327408,1853.7808656522052,528.546161916666,4107.309136000002,8550.0,8550.0
2025-11-27,55235.1371357852,53541.64167789844,1693.4954578867541,429.8159627500012,4931.1515735833345,8550.0,8550.0
2025-11-28,31171.628988599758,31171.628988599758,0.0,0.0,20252.712095916664,8550.0,8550.0
2025-11-29,30996.361100955048,30993.87966688838,2.4814340666665826,1.160633333333294,16059.223043166665,8550.0,8550.0
2025-11-30,59150.02359844354,54234.31352010084,4915.710078342704,1384.7379097499988,2288.7624870833342,8550.0,8550.0
2025-12-01,75715.70620336557,54546.29196426653,21169.41423909904,5722.644603333332,1145.80373975,8550.0,8550.0
2025-12-02,80714.9986253886,54983.28692537577,25731.711700012835,6865.8261680000005,441.4255349166671,8550.0,8550.0
2025-12-03,70685.86947067744,56175.28557042473,14510.583900252712,4627.506210666667,1102.4958769166656,8550.0,8550.0
2025-12-04,71421.13982443206,57136.97844597093,14284.161378461127,3840.209857083333,2185.322541916668,8550.0,8550.0
2025-12-05,35072.330886651565,34978.692143224354,93.63874342720794,42.80186341666649,16057.412466,8550.0,8550.0
2025-12-06,35352.80043528807,35329.383383601984,23.417051686082477,10.826218083332947,14130.043207249999,8550.0,8550.0
2025-12-07,66158.09967450553,59101.40896297115,7056.690711534386,1974.9247836666686,2052.996594833335,8550.0,8550.0
2025-12-08,65457.8435550214,59376.73272610502,6081.110828916375,1696.6709370833335,2187.011695166665,8550.0,8550.0
2025-12-09,65252.61541641399,60134.951348770206,5117.6640676437855,1214.8572864166654,3322.2251545000036,8550.0,8550.0
2025-12-10,64702.099363720874,60508.11879216862,4193.980571552251,1272.8194964166662,2695.536966333335,8550.0,8550.0
2025-12-11,62894.428512293896,60494.43179861711,2399.996713676791,707.1762557499995,4621.431851750001,8550.0,8550.0
2025-12-12,36926.367663972895,36926.367663972895,0.0,0.0,16703.998314833334,8550.0,8550.0
2025-12-13,38029.092361564515,38025.77717876452,3.315182799999824,1.5505999999999176,18221.54919525,8550.0,8550.0
2025-12-14,64018.59371898451,61911.57836551614,2107.0153534683714,525.7105306666657,3466.7777113333377,8550.0,8550.0
2025-12-15,65661.32693553706,62597.59170920319,3063.735226333873,939.9152846666657,4208.3410757500005,8550.0,8550.0
2025-12-16,64676.16121844748,63547.37566390382,1128.7855545436632,333.17357308333226,4953.860074000002,8550.0,8550.0
2025-12-17,64769.321007047525,63580.49845473161,1188.822552315914,309.118637666666,6399.571494999999,8550.0,8550.0
2025-12-18,64269.54994869305,63078.629328926676,1190.9206197663734,395.7833445833325,6433.241773166669,8550.0,8550.0
2025-12-19,39619.71723489193,39619.71723489193,0.0,0.0,21377.940277666665,8550.0,8550.0
2025-12-20,40871.870744717715,40871.870744717715,0.0,0.0,23349.335402666664,8550.0,8550.0
2025-12-21,66252.63489041384,64576.4165730316,1676.2183173822486,432.58960741666624,6847.660815916667,8550.0,8550.0
2025-12-22,66585.34593710811,65330.29471093248,1255.051226175627,273.2900705000002,7961.0726245000005,8550.0,8550.0
2025-12-23,66438.29820055027,65804.59579455352,633.7024059967554,142.43608883333422,9935.002731333334,8550.0,8550.0
2025-12-24,65993.60029253585,65255.317276031055,738.2830165047868,162.78603183333257,9091.121929083334,8550.0,8550.0
2025-12-25,65827.57746013447,64867.02963789727,960.5478222372108,232.51027550000032,8157.533626083334,8550.0,8550.0
2025-12-26,41572.85495850447,41572.85495850447,0.0,0.0,24022.024196583327,8550.0,8550.0
2025-12-27,42145.848205926544,42145.848205926544,0.0,0.0,24639.81415866666,8550.0,8550.0
2025-12-28,66733.40356904919,65911.1935697298,822.2099993193777,164.7973655000004,10706.968129166667,8550.0,8550.0
2025-12-29,66488.39637916675,66022.05379327167,466.34258589508,125.33078999999941,10197.216282916666,8550.0,8550.0
2025-12-30,65605.94253124649,65496.13419161952,109.8083396269587,29.47579499999995,10562.448219083335,8550.0,8550.0
2025-12-31,64262.37043698035,63316.12737740339,946.2430595769631,267.94335341666704,7383.999009333336,8550.0,6000.0
