problem,run,min_supply_slack,max_soc_residual,max_simultaneous_charge_discharge,min_soc,max_soc,solver_feasible,passed
Q3,2025-06-22,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-06-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-22,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-06-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-23,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-06-23,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-23,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-06-24,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-06-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-06-25,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-25,0.0,0.0,0.0,1211.3981774691358,10800.0,True,True
Q4-2,2025-06-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-25,0.0,0.0,0.0,1209.3755509259265,10800.0,True,True
Q2,2025-06-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-26,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-06-26,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-26,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q2,2025-06-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-27,0.0,0.0,0.0,1309.7059193981527,10049.47929915926,True,True
Q4-2,2025-06-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-27,0.0,0.0,0.0,1309.7059193981513,10049.47929915926,True,True
Q2,2025-06-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-28,0.0,0.0,0.0,1362.2879117191358,10432.503839519446,True,True
Q4-2,2025-06-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-28,0.0,0.0,0.0,1362.287911719134,10014.261363007101,True,True
Q2,2025-06-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-29,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q4-2,2025-06-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-29,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-06-30,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-06-30,0.0,0.0,0.0,1200.0000000000025,10800.0,True,True
Q4-2,2025-06-30,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-06-30,0.0,0.0,0.0,1289.3119491705265,10800.0,True,True
Q2,2025-07-01,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-01,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-01,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-02,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-07-02,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-02,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-02,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-03,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-03,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-03,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-03,0.0,0.0,0.0,1200.0000000000002,10800.000000000002,True,True
Q2,2025-07-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-04,0.0,0.0,0.0,1200.0000000000002,10670.681730481483,True,True
Q4-2,2025-07-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-04,0.0,0.0,0.0,1200.0000000000002,10670.681730481483,True,True
Q2,2025-07-05,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-07-05,0.0,0.0,0.0,1200.0000000000005,10435.647172370363,True,True
Q4-2,2025-07-05,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-05,0.0,0.0,0.0,1200.0000000000005,10433.619390333328,True,True
Q2,2025-07-06,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-06,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-06,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-06,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-07,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-07,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-07,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-07,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-08,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-08,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q4-2,2025-07-08,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-08,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-09,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-09,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-09,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-09,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-10,0.0,0.0,0.0,1199.9999999999986,10800.0,True,True
Q4-2,2025-07-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-10,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-11,0.0,0.0,0.0,1480.4530665625011,10084.1116353125,True,True
Q4-2,2025-07-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-11,0.0,0.0,0.0,1480.4530665625011,10084.1116353125,True,True
Q2,2025-07-12,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-12,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-07-12,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-12,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-07-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-13,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-13,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-13,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-14,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-14,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-14,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-15,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-15,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-15,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-16,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-16,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-17,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-17,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-17,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-17,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-18,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-18,0.0,0.0,0.0,1323.07775209491,9615.229042141205,True,True
Q4-2,2025-07-18,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-18,0.0,0.0,0.0,1323.077752094909,9615.229042141205,True,True
Q2,2025-07-19,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-19,0.0,0.0,0.0,1310.6028392129601,9609.460116296295,True,True
Q4-2,2025-07-19,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-19,0.0,0.0,0.0,1310.6028392129601,9609.460116296295,True,True
Q2,2025-07-20,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-20,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-20,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-21,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-21,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-21,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-21,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-22,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-22,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-22,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-23,0.0,0.0,0.0,1200.0000000000002,10800.000000000004,True,True
Q4-2,2025-07-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-23,0.0,0.0,0.0,1200.0000000000002,10800.000000000004,True,True
Q2,2025-07-24,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-24,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-25,0.0,0.0,0.0,1365.9566205671294,9314.968629594907,True,True
Q4-2,2025-07-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-25,0.0,0.0,0.0,1365.95662056713,9314.968629594907,True,True
Q2,2025-07-26,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-26,0.0,0.0,0.0,1270.3701384606504,9311.783680358798,True,True
Q4-2,2025-07-26,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-26,0.0,0.0,0.0,1270.3701384606477,9311.783680358796,True,True
Q2,2025-07-27,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-07-27,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-27,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-27,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-28,-4.746203430272544e-15,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-07-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-28,-7.105427357601002e-15,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-07-29,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-29,-3.552713678800501e-15,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-07-29,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-29,-3.552713678800501e-15,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-07-30,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-30,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-07-30,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-30,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-07-31,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-07-31,0.0,0.0,0.0,1200.0000000000036,10800.0,True,True
Q4-2,2025-07-31,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-07-31,0.0,0.0,0.0,1200.0000000000036,10800.0,True,True
Q2,2025-08-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-01,0.0,0.0,0.0,1200.0000000000014,9196.799915046297,True,True
Q4-2,2025-08-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-01,0.0,0.0,0.0,1200.0000000000014,9196.799915046297,True,True
Q2,2025-08-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-02,0.0,0.0,0.0,1200.0000000000014,9081.765688657408,True,True
Q4-2,2025-08-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-02,0.0,0.0,0.0,1200.0000000000018,9081.765688657408,True,True
Q2,2025-08-03,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-03,-2.6645352591003757e-15,0.0,0.0,1200.0,10722.327013888891,True,True
Q4-2,2025-08-03,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-03,-2.6645352591003757e-15,0.0,0.0,1199.999999999999,10722.32701388889,True,True
Q2,2025-08-04,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-04,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-08-04,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-04,0.0,0.0,0.0,1200.0000000000002,10725.023001736115,True,True
Q2,2025-08-05,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-05,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-08-05,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-05,0.0,0.0,0.0,1200.0000000000002,10623.617375694443,True,True
Q2,2025-08-06,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-06,0.0,0.0,0.0,1200.0000000000036,10800.0,True,True
Q4-2,2025-08-06,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-06,0.0,0.0,0.0,1200.0000000000036,10700.048146157405,True,True
Q2,2025-08-07,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-07,0.0,0.0,0.0,1275.2407712962952,10800.0,True,True
Q4-2,2025-08-07,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-07,0.0,0.0,0.0,1275.2407712962943,10800.0,True,True
Q2,2025-08-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-08,0.0,0.0,0.0,1200.0000000000014,9131.485879629632,True,True
Q4-2,2025-08-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-08,0.0,0.0,0.0,1200.0000000000023,9131.48587962963,True,True
Q2,2025-08-09,0.0,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-09,0.0,0.0,0.0,1199.9999999999975,9003.968359259257,True,True
Q4-2,2025-08-09,0.0,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-09,0.0,0.0,0.0,1200.0000000000016,9003.968359259261,True,True
Q2,2025-08-10,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-10,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-08-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-10,0.0,0.0,0.0,1200.0,10744.452003958335,True,True
Q2,2025-08-11,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-11,0.0,0.0,0.0,1286.5290595123495,10800.0,True,True
Q4-2,2025-08-11,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-11,0.0,0.0,0.0,1286.5290595123467,10800.0,True,True
Q2,2025-08-12,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-12,0.0,0.0,0.0,1227.0704614197593,10800.000000000002,True,True
Q4-2,2025-08-12,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-12,0.0,0.0,0.0,1227.070461419757,10800.0,True,True
Q2,2025-08-13,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-13,-3.552713678800501e-15,0.0,0.0,1211.3219016203686,10800.0,True,True
Q4-2,2025-08-13,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-13,-3.552713678800501e-15,0.0,0.0,1211.3219016203686,10800.0,True,True
Q2,2025-08-14,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-14,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q4-2,2025-08-14,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-14,0.0,0.0,0.0,1199.9999999999998,10730.315351550926,True,True
Q2,2025-08-15,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-15,0.0,0.0,0.0,1309.0185439814813,9229.58103148148,True,True
Q4-2,2025-08-15,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-15,0.0,0.0,0.0,1309.0185439814813,9229.58103148148,True,True
Q2,2025-08-16,0.0,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-16,0.0,0.0,0.0,1292.7172601851871,9204.487842361112,True,True
Q4-2,2025-08-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-16,0.0,0.0,0.0,1292.7172601851871,9204.487842361112,True,True
Q2,2025-08-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-17,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-08-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-17,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-08-18,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-18,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q4-2,2025-08-18,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-18,0.0,0.0,0.0,1199.9999999999993,10800.0,True,True
Q2,2025-08-19,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-19,0.0,0.0,0.0,1259.602413935186,10800.0,True,True
Q4-2,2025-08-19,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-19,0.0,0.0,0.0,1259.602413935186,10720.184212546297,True,True
Q2,2025-08-20,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-20,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-08-20,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-20,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-08-21,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-08-21,0.0,0.0,0.0,1201.9377104513878,10800.0,True,True
Q4-2,2025-08-21,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-21,0.0,0.0,0.0,1201.9377104513878,10800.0,True,True
Q2,2025-08-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-22,0.0,0.0,0.0,1200.0000000000036,9181.875676851854,True,True
Q4-2,2025-08-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-22,0.0,0.0,0.0,1200.0000000000036,9181.875676851854,True,True
Q2,2025-08-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-23,0.0,0.0,0.0,1506.2109238518497,9409.058928249999,True,True
Q4-2,2025-08-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-23,0.0,0.0,0.0,1506.2109238518497,9409.058928249999,True,True
Q2,2025-08-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-08-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-24,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-08-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-25,0.0,0.0,0.0,1200.0000000000043,10800.0,True,True
Q4-2,2025-08-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-25,0.0,0.0,0.0,1200.0000000000025,10800.0,True,True
Q2,2025-08-26,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-26,0.0,0.0,0.0,1200.0,10753.919964564198,True,True
Q4-2,2025-08-26,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-26,0.0,0.0,0.0,1200.0,10693.837738364196,True,True
Q2,2025-08-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-27,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-08-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-27,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-08-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-28,-3.552713678800501e-15,0.0,0.0,1200.0000000000034,10800.0,True,True
Q4-2,2025-08-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-28,-3.552713678800501e-15,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-08-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-29,0.0,0.0,0.0,1680.5030145216065,9458.909278086421,True,True
Q4-2,2025-08-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-29,0.0,0.0,0.0,1680.5030145216065,9458.909278086421,True,True
Q2,2025-08-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-30,0.0,0.0,0.0,1364.4239356666649,9119.59402446296,True,True
Q4-2,2025-08-30,0.0,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-30,0.0,0.0,0.0,1364.4239356666649,9119.59402446296,True,True
Q2,2025-08-31,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-08-31,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-08-31,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-08-31,0.0,0.0,0.0,1200.0,10627.06406621528,True,True
Q2,2025-09-01,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-01,0.0,0.0,0.0,1289.0275214236137,10800.0,True,True
Q4-2,2025-09-01,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
