problem,run,iterations,runtime_s,solver_objective
Q3,2025-10-17@00,330,0.0017902090000001536,22625.34853559247
Q3,2025-10-17@06,219,0.0020835840000001937,0.0028846346458971544
Q3,2025-10-17@12,177,0.0012277080000000495,0.0020858347311474637
Q3,2025-10-17@18,82,0.0005725840000003757,0.001108856708160494
Q4-2,2025-10-17,340,0.001904875000000139,19969.346161536087
Q4-3,2025-10-17@00,332,0.0017687080000001743,19419.989119106463
Q4-3,2025-10-17@06,219,0.0019320000000000448,0.0028846346458971544
Q4-3,2025-10-17@12,175,0.001214916999999538,0.002085834731147464
Q4-3,2025-10-17@18,82,0.0005654170000006786,0.001108856708160494
Q2,2025-10-18,339,0.001793042000000078,23855.95280369798
Q3,2025-10-18@00,364,0.0019367089999997589,25654.188082988716
Q3,2025-10-18@06,241,0.0022004170000000656,0.002713179258306995
Q3,2025-10-18@12,188,0.0013536670000000584,0.0017403238153546289
Q3,2025-10-18@18,80,0.0006012079999999642,0.0011067906253415638
Q4-2,2025-10-18,340,0.0018896669999994842,20592.40604864792
Q4-3,2025-10-18@00,364,0.0018692080000004552,22063.43689279361
Q4-3,2025-10-18@06,241,0.0020633750000005335,0.0027131792583069947
Q4-3,2025-10-18@12,189,0.001272208999999691,0.0017403238153546289
Q4-3,2025-10-18@18,81,0.0006090829999996217,0.0010794609785702161
Q2,2025-10-19,361,0.0019500829999996583,41187.77882502487
Q3,2025-10-19@00,369,0.0020032920000003784,45313.14851510333
Q3,2025-10-19@06,321,0.0023293330000004886,18.31669098927007
Q3,2025-10-19@12,173,0.001260666000000299,0.0020155305827975825
Q3,2025-10-19@18,87,0.0005851659999995817,0.0013972646601666662
Q4-2,2025-10-19,361,0.0019524999999998016,41908.080175139425
Q4-3,2025-10-19@00,367,0.0019413749999994678,46171.203660011095
Q4-3,2025-10-19@06,319,0.0024411669999997443,18.28945196530757
Q4-3,2025-10-19@12,172,0.001257875000000297,0.0020052345171421297
Q4-3,2025-10-19@18,89,0.0005977079999999191,0.0013972646601666662
Q2,2025-10-20,367,0.0021959169999998807,42102.74745430858
Q3,2025-10-20@00,361,0.0019799579999997263,48748.11062835143
Q3,2025-10-20@06,282,0.0021222920000001366,0.0033987443428080836
Q3,2025-10-20@12,182,0.0012425000000000352,0.0021806587074891977
Q3,2025-10-20@18,88,0.000580000000000247,0.0013962875333333334
Q4-2,2025-10-20,366,0.0020218749999996177,42982.7704802766
Q4-3,2025-10-20@00,370,0.001996333000000128,49890.677974179125
Q4-3,2025-10-20@06,284,0.002212542000000539,0.003493500172282305
Q4-3,2025-10-20@12,184,0.0014151249999994064,0.0021972074097144543
Q4-3,2025-10-20@18,90,0.0006303340000002322,0.0013233840579166668
Q2,2025-10-21,367,0.0020175000000000054,43262.82468709436
Q3,2025-10-21@00,373,0.0019897499999999013,47697.213970280245
Q3,2025-10-21@06,333,0.002234249999999882,656.0318971969335
Q3,2025-10-21@12,231,0.0013331670000003015,109.4019756729232
Q3,2025-10-21@18,137,0.0006895000000000095,11.354574806144575
Q4-2,2025-10-21,366,0.001936875000000171,44127.148750949076
Q4-3,2025-10-21@00,356,0.0018707080000002207,48672.07051753873
Q4-3,2025-10-21@06,338,0.002489416999999605,701.291414929238
Q4-3,2025-10-21@12,226,0.0014332499999998305,111.03959003432516
Q4-3,2025-10-21@18,133,0.0006892499999997526,11.621664511535448
Q2,2025-10-22,366,0.0020020000000000593,41516.67308711164
Q3,2025-10-22@00,363,0.0019636670000000578,45232.31723724551
Q3,2025-10-22@06,328,0.002396958000000282,671.861319715729
Q3,2025-10-22@12,239,0.0014917919999994922,2810.387956587158
Q3,2025-10-22@18,137,0.0007217920000002209,81.64919223021286
Q4-2,2025-10-22,367,0.002038834000000378,42146.19717744657
Q4-3,2025-10-22@00,371,0.0021390839999995137,46028.83648038813
Q4-3,2025-10-22@06,337,0.002426665999999855,687.9275999423794
Q4-3,2025-10-22@12,241,0.0014846659999996348,2956.2845082126064
Q4-3,2025-10-22@18,135,0.0007077909999999576,84.167266785524
Q2,2025-10-23,362,0.0020094170000000133,41677.75969710898
Q3,2025-10-23@00,374,0.002059415999999814,52427.59608102172
Q3,2025-10-23@06,318,0.002429666999999469,317.1338516960677
Q3,2025-10-23@12,193,0.0013804579999998623,439.910578581003
Q3,2025-10-23@18,137,0.000751166999999775,49.24468839951524
Q4-2,2025-10-23,363,0.002115500000000381,42248.47851226789
Q4-3,2025-10-23@00,380,0.0020940000000004844,53052.04513785174
Q4-3,2025-10-23@06,334,0.002476957999999918,335.34751517949366
Q4-3,2025-10-23@12,194,0.0013998749999997173,1772.2255523538713
Q4-3,2025-10-23@18,131,0.0007244170000006989,50.12901738213411
Q2,2025-10-24,342,0.001807582999999724,23299.725430766368
Q3,2025-10-24@00,346,0.0018261250000000118,24323.7346742312
Q3,2025-10-24@06,236,0.0020142920000001396,0.0027385264450022644
Q3,2025-10-24@12,175,0.0014860829999996383,0.0018166851462662044
Q3,2025-10-24@18,80,0.0005889579999998062,0.0010669229657246913
Q4-2,2025-10-24,344,0.0019221250000001078,19931.75159650785
Q4-3,2025-10-24@00,347,0.001771250000000002,20783.440066456955
Q4-3,2025-10-24@06,236,0.00202558400000008,0.002738526445002265
Q4-3,2025-10-24@12,174,0.001223833000000063,0.0018166851462662044
Q4-3,2025-10-24@18,79,0.0005648750000002423,0.0010669229657246915
Q2,2025-10-25,344,0.0018242080000003824,23763.924210809306
Q3,2025-10-25@00,365,0.001904459000000358,26707.29486742089
Q3,2025-10-25@06,245,0.002256207999999482,0.002502350061031738
Q3,2025-10-25@12,182,0.0013595840000002468,0.0018253270784362127
Q3,2025-10-25@18,79,0.0005594579999996796,0.001064293192426337
Q4-2,2025-10-25,344,0.0018177499999998403,20500.6347747154
Q4-3,2025-10-25@00,365,0.0018888339999998394,22652.245718301176
Q4-3,2025-10-25@06,246,0.0020266250000000596,0.0025664182051778283
Q4-3,2025-10-25@12,183,0.0012468749999996476,0.0018924520382704718
Q4-3,2025-10-25@18,81,0.0005826670000006473,0.0010337727112580243
Q2,2025-10-26,358,0.0019951249999996534,43258.877508688536
Q3,2025-10-26@00,368,0.001969707999999848,48791.68712090654
Q3,2025-10-26@06,315,0.0025631660000007273,421.69739438408646
Q3,2025-10-26@12,233,0.0014419999999999433,1754.9916512737345
Q3,2025-10-26@18,137,0.0006961670000000808,138.79279918518034
Q4-2,2025-10-26,363,0.0019694169999997513,44254.081230535856
Q4-3,2025-10-26@00,371,0.0019075839999995736,50094.420113938955
Q4-3,2025-10-26@06,320,0.0024382080000000528,450.2665167658816
Q4-3,2025-10-26@12,238,0.001486458000000468,1824.2950604406492
Q4-3,2025-10-26@18,137,0.0007093329999996456,141.5877248447696
Q2,2025-10-27,358,0.0020741250000000377,43034.6789789125
Q3,2025-10-27@00,365,0.002135166999999605,44418.43696306241
Q3,2025-10-27@06,346,0.0026523339999995343,4802.440229814209
Q3,2025-10-27@12,245,0.0015035830000007522,2382.280732561143
Q3,2025-10-27@18,137,0.000711499999999532,118.99984496720549
Q4-2,2025-10-27,355,0.0019813329999998075,43965.19908618592
Q4-3,2025-10-27@00,361,0.0019569169999993363,45480.57620071002
Q4-3,2025-10-27@06,354,0.0026478340000002376,4867.030960314252
Q4-3,2025-10-27@12,238,0.0016118340000002007,2709.6976671469765
Q4-3,2025-10-27@18,135,0.0007598330000000431,125.05907611220805
Q2,2025-10-28,362,0.001980790999999371,44056.79543399504
Q3,2025-10-28@00,366,0.0019419169999999042,44313.119378912306
Q3,2025-10-28@06,352,0.0024775419999993886,4230.894406882726
Q3,2025-10-28@12,249,0.0014558339999997116,3468.6595414241815
Q3,2025-10-28@18,137,0.0006929580000001323,175.41311905555725
Q4-2,2025-10-28,365,0.00198837499999982,45076.403733095205
Q4-3,2025-10-28@00,370,0.0019023750000002337,45408.64636099086
Q4-3,2025-10-28@06,347,0.0027958750000003363,4475.546925301019
Q4-3,2025-10-28@12,246,0.0014968330000000307,3674.849277095518
Q4-3,2025-10-28@18,135,0.0007171670000003516,95.95130645141973
Q2,2025-10-29,363,0.002029625000000479,42403.75648679487
Q3,2025-10-29@00,363,0.0020060000000006184,48851.7778334145
Q3,2025-10-29@06,268,0.0022197080000001534,162.21831740502768
Q3,2025-10-29@12,230,0.0014744579999996787,595.2422712442071
Q3,2025-10-29@18,135,0.0006975830000000016,146.52833522067527
Q4-2,2025-10-29,362,0.0021329999999997185,43104.33739580693
Q4-3,2025-10-29@00,367,0.0019854999999999734,49749.881862777416
Q4-3,2025-10-29@06,279,0.0022914580000001905,734.3939534570142
Q4-3,2025-10-29@12,241,0.0014910420000004976,646.2234830221311
Q4-3,2025-10-29@18,136,0.0007233329999998261,152.15518301966125
Q2,2025-10-30,360,0.0020123750000005103,43111.05736778027
Q3,2025-10-30@00,368,0.0019766670000000985,43956.5627437022
Q3,2025-10-30@06,286,0.002368874999999271,1682.80899700895
Q3,2025-10-30@12,193,0.0014126670000003116,2105.5286416014455
Q3,2025-10-30@18,90,0.0007415410000000122,87.88679617557789
Q4-2,2025-10-30,359,0.0020624590000002385,43728.18913025199
Q4-3,2025-10-30@00,366,0.00196445799999978,44689.73702950819
Q4-3,2025-10-30@06,285,0.002347958999999733,1785.1639941485587
Q4-3,2025-10-30@12,194,0.0013606660000000659,2246.8335748320305
Q4-3,2025-10-30@18,90,0.0006140830000003206,88.39686110286722
Q2,2025-10-31,343,0.0017743750000001057,24092.058985263986
Q3,2025-10-31@00,376,0.0019344170000001881,28362.87740049307
Q3,2025-10-31@06,249,0.0021174589999999327,0.002695463462606584
Q3,2025-10-31@12,188,0.0012664159999999924,0.00197389516355967
Q3,2025-10-31@18,80,0.0005777919999996328,0.0010581120568065843
Q4-2,2025-10-31,344,0.0019126250000001122,20707.327855997806
Q4-3,2025-10-31@00,374,0.001966833000000001,23899.881209848267
Q4-3,2025-10-31@06,247,0.002103832999999611,0.0027790181108267482
Q4-3,2025-10-31@12,186,0.0012633750000006216,0.002057449811779834
Q4-3,2025-10-31@18,81,0.0005762919999998672,0.0010237817836802985
Q2,2025-11-01,346,0.0019242919999999941,24532.54420517885
Q3,2025-11-01@00,366,0.0018281250000002913,26001.151309537094
Q3,2025-11-01@06,246,0.0022046669999999935,0.002740067254887038
Q3,2025-11-01@12,182,0.0012974580000006952,0.0018080517666032908
Q3,2025-11-01@18,79,0.0005800840000000917,0.00109625132439609
Q4-2,2025-11-01,346,0.001887500000000486,21246.5247200538
Q4-3,2025-11-01@00,364,0.00202624999999923,22437.389354899748
Q4-3,2025-11-01@06,248,0.0021965000000001567,0.0028829850593732513
Q4-3,2025-11-01@12,183,0.001294208000000019,0.0020229609833459176
Q4-3,2025-11-01@18,81,0.0006012499999998866,0.001193832408537551
Q2,2025-11-02,358,0.0020329999999999515,44454.03064278719
Q3,2025-11-02@00,370,0.00217391699999947,48415.251791080496
Q3,2025-11-02@06,359,0.0025945409999996727,4798.094791911224
Q3,2025-11-02@12,224,0.0014030420000006316,302.9384642773313
Q3,2025-11-02@18,137,0.0007037079999996365,198.43686166777135
Q4-2,2025-11-02,359,0.0020130839999996653,45515.87460876015
Q4-3,2025-11-02@00,376,0.002001374999999861,49766.1106930694
Q4-3,2025-11-02@06,377,0.002634167000000076,5047.217847907835
Q4-3,2025-11-02@12,227,0.0013842500000000868,310.9880168842679
Q4-3,2025-11-02@18,135,0.000697542000000162,204.0917584791434
Q2,2025-11-03,369,0.002119083000000188,44872.257411613275
Q3,2025-11-03@00,369,0.0020159580000003174,51702.97262114257
Q3,2025-11-03@06,342,0.0023932919999998248,917.4743409167653
Q3,2025-11-03@12,231,0.0013850409999998092,411.57475860252435
Q3,2025-11-03@18,135,0.000697041999999648,256.4786342441147
Q4-2,2025-11-03,367,0.0019248329999994596,45961.13972748404
Q4-3,2025-11-03@00,374,0.0020565000000001277,53019.43004406218
Q4-3,2025-11-03@06,335,0.0022991250000004015,954.7500092757884
Q4-3,2025-11-03@12,233,0.0016502919999998866,420.8553566305796
Q4-3,2025-11-03@18,136,0.0006896670000005045,192.11213164260562
Q2,2025-11-04,362,0.002030583999999891,46462.75642028099
Q3,2025-11-04@00,360,0.0018363749999998902,48297.89264108154
Q3,2025-11-04@06,366,0.0024572499999999664,2443.7428953036206
Q3,2025-11-04@12,187,0.0014184170000000051,204.28756474099757
Q3,2025-11-04@18,89,0.0005919160000003032,46.00966343010023
Q4-2,2025-11-04,359,0.0019873749999996804,47891.046799128075
Q4-3,2025-11-04@00,355,0.0019071249999997875,49857.18703036546
Q4-3,2025-11-04@06,372,0.002618500000000523,2584.2963443277426
Q4-3,2025-11-04@12,193,0.0013752920000005275,824.4421793581943
Q4-3,2025-11-04@18,89,0.0005982079999995449,46.872158289215285
Q2,2025-11-05,365,0.002025042000000532,47262.526460671805
Q3,2025-11-05@00,362,0.00207320799999966,54009.368428883354
Q3,2025-11-05@06,327,0.0023844170000000275,247.54459464458876
Q3,2025-11-05@12,226,0.001486083999999721,1701.086716982367
Q3,2025-11-05@18,136,0.0007126250000002443,251.12051273886166
Q4-2,2025-11-05,361,0.00206183400000004,48960.98837989135
Q4-3,2025-11-05@00,367,0.0021442499999997366,56119.3996965128
Q4-3,2025-11-05@06,318,0.0024201250000004393,245.66221670786675
Q4-3,2025-11-05@12,228,0.001507832999999792,1765.459267488728
Q4-3,2025-11-05@18,134,0.0007052080000002903,266.0738384482326
Q2,2025-11-06,361,0.0019393750000000765,46967.39925143715
Q3,2025-11-06@00,363,0.00197704200000004,50575.53210883256
Q3,2025-11-06@06,379,0.00256208400000002,2946.6350175709667
Q3,2025-11-06@12,238,0.0014567500000000067,1747.0989687457018
Q3,2025-11-06@18,135,0.0008017499999999345,114.69037295439306
Q4-2,2025-11-06,358,0.001940374999999328,48623.26622946745
Q4-3,2025-11-06@00,370,0.0019961250000006814,52447.81293145588
Q4-3,2025-11-06@06,390,0.002572124999999481,3113.5890243181675
Q4-3,2025-11-06@12,251,0.00151304200000002,939.9398906130663
Q4-3,2025-11-06@18,129,0.0006926659999999529,126.34930883328869
Q2,2025-11-07,363,0.0019385839999994658,26136.72631047928
Q3,2025-11-07@00,368,0.001888291999999403,27927.07245546649
Q3,2025-11-07@06,283,0.002292124999999423,0.002914933255504114
Q3,2025-11-07@12,181,0.0012905419999995615,0.001827576809872428
Q3,2025-11-07@18,84,0.0006435420000006076,0.0010834911567695474
Q4-2,2025-11-07,366,0.0020185420000000676,22585.132795137066
Q4-3,2025-11-07@00,370,0.00201229199999986,24122.70905488808
Q4-3,2025-11-07@06,283,0.0023727909999999852,0.002914933255504114
Q4-3,2025-11-07@12,183,0.0013658329999994834,0.0018275768098724287
Q4-3,2025-11-07@18,86,0.0006167919999997551,0.0010550468342839505
Q2,2025-11-08,370,0.0019920840000002826,26390.837185511595
Q3,2025-11-08@00,371,0.002190666999999813,30084.072630771487
Q3,2025-11-08@06,258,0.0020714169999997978,0.0025109037844603913
Q3,2025-11-08@12,185,0.001297375000000045,0.001840415992849794
Q3,2025-11-08@18,81,0.00057174999999976,0.0011273658623868314
Q4-2,2025-11-08,370,0.0019256659999999926,22861.558243923864
Q4-3,2025-11-08@00,369,0.0019253340000000563,25805.22560861185
Q4-3,2025-11-08@06,260,0.0021102079999995027,0.002512073004312655
Q4-3,2025-11-08@12,187,0.001263916000000087,0.001841061970668724
Q4-3,2025-11-08@18,83,0.0005754579999992515,0.0011273658623868316
Q2,2025-11-09,356,0.0021237080000000574,48155.62310954455
Q3,2025-11-09@00,366,0.002007250000000127,52628.875464540884
Q3,2025-11-09@06,334,0.0024532919999993297,361.8293798631673
Q3,2025-11-09@12,247,0.0015029579999996656,1187.7297785283745
Q3,2025-11-09@18,135,0.0007119160000002012,384.7577367321793
Q4-2,2025-11-09,360,0.0020249169999999594,50108.00388516882
Q4-3,2025-11-09@00,377,0.001981290999999885,54910.170049724926
Q4-3,2025-11-09@06,336,0.00250266599999982,618.5971020945892
Q4-3,2025-11-09@12,249,0.0015417500000003415,1295.7295678916205
Q4-3,2025-11-09@18,139,0.0008991250000001116,398.4425416811232
Q2,2025-11-10,362,0.0020509589999999633,48388.84225492851
Q3,2025-11-10@00,355,0.0019580000000001263,53412.351505699815
Q3,2025-11-10@06,360,0.002512208999999821,3548.825804085821
Q3,2025-11-10@12,224,0.0014157499999996048,508.6428891375266
Q3,2025-11-10@18,134,0.0007357919999995133,466.00401312268235
Q4-2,2025-11-10,367,0.001938041000000723,50251.56394497184
Q4-3,2025-11-10@00,364,0.0019222499999997922,55668.80100375402
Q4-3,2025-11-10@06,377,0.0025917079999997483,3842.940959705292
Q4-3,2025-11-10@12,239,0.0014065419999997886,533.0549832437255
Q4-3,2025-11-10@18,138,0.0007175000000003706,501.2833572107441
Q2,2025-11-11,361,0.001927249999999603,49645.70569735832
Q3,2025-11-11@00,367,0.0019190839999998488,55635.56514555574
Q3,2025-11-11@06,279,0.002126750000000399,0.0035795995934344974
Q3,2025-11-11@12,220,0.0013454580000002991,57.65648088753394
Q3,2025-11-11@18,135,0.0007141659999998495,226.47626804714326
Q4-2,2025-11-11,363,0.0020334999999995773,51938.14939286313
Q4-3,2025-11-11@00,367,0.0021294159999998286,58405.11742908406
Q4-3,2025-11-11@06,289,0.002313625000000208,0.0034197002197830914
Q4-3,2025-11-11@12,230,0.0014176660000000396,58.864370926752116
Q4-3,2025-11-11@18,141,0.0007365420000002842,232.77029253842238
Q2,2025-11-12,365,0.002010750000000172,50732.862677674835
Q3,2025-11-12@00,371,0.002061124999999997,52969.812940167445
Q3,2025-11-12@06,320,0.0024487500000001106,3823.8456475417793
Q3,2025-11-12@12,189,0.0013503330000004254,44.38851340592909
Q3,2025-11-12@18,87,0.0006042080000003835,0.0013968502656388883
Q4-2,2025-11-12,367,0.002237708000000005,53343.36566807447
Q4-3,2025-11-12@00,365,0.0020655000000004975,55783.237035781414
Q4-3,2025-11-12@06,334,0.002450083999999464,4175.863357775345
Q4-3,2025-11-12@12,194,0.0013481250000006995,51.14086660074625
Q4-3,2025-11-12@18,92,0.000612500000000793,0.0013315172592106477
Q2,2025-11-13,363,0.002037542000000059,49695.732647426725
Q3,2025-11-13@00,368,0.0019157920000001383,51535.88954627606
Q3,2025-11-13@06,356,0.0024104160000000263,2706.259795103104
Q3,2025-11-13@12,261,0.0017162090000004682,3580.957405509708
Q3,2025-11-13@18,136,0.0007241670000004419,402.55120613855183
Q4-2,2025-11-13,369,0.002083250000000092,52180.77115529776
Q4-3,2025-11-13@00,370,0.001905708000000672,54166.32634475938
Q4-3,2025-11-13@06,370,0.002548292000000174,2997.2592177720026
Q4-3,2025-11-13@12,256,0.0015219999999995792,3939.152840584673
Q4-3,2025-11-13@18,133,0.0007062500000003524,428.9876389673113
Q2,2025-11-14,374,0.002025290999999818,28056.91040722843
Q3,2025-11-14@00,374,0.0020783749999999657,30315.350594139592
Q3,2025-11-14@06,254,0.0022907089999995023,0.0028892499632304524
Q3,2025-11-14@12,190,0.0013411669999996434,0.0020033267158717583
Q3,2025-11-14@18,83,0.0005943340000005293,0.0010971637608806586
Q4-2,2025-11-14,373,0.002082084000000428,24285.57163072184
Q4-3,2025-11-14@00,370,0.0019088750000006982,26114.449766532103
Q4-3,2025-11-14@06,255,0.001997916999999738,0.0028892499632304524
Q4-3,2025-11-14@12,191,0.001279334000000354,0.0020033267158717583
Q4-3,2025-11-14@18,83,0.0005706670000007463,0.0010690978104714508
Q2,2025-11-15,370,0.0020024160000007285,28245.97165130187
Q3,2025-11-15@00,385,0.0022439999999992466,34114.22723992285
Q3,2025-11-15@06,267,0.0020755420000000413,0.0025869157081917
Q3,2025-11-15@12,190,0.0012260419999998717,0.0018916876990011826
Q3,2025-11-15@18,84,0.0005789580000001848,0.001118073079604938
Q4-2,2025-11-15,372,0.0019397080000000955,24356.63550280459
Q4-3,2025-11-15@00,388,0.002065457999999687,29436.16529192439
Q4-3,2025-11-15@06,267,0.002160625000000138,0.0027577798066802804
Q4-3,2025-11-15@12,186,0.0012595830000003971,0.002032073150254012
Q4-3,2025-11-15@18,78,0.0005732500000004137,0.001219474024523662
Q2,2025-11-16,362,0.002089374999999727,51073.71564906557
Q3,2025-11-16@00,371,0.0019511669999996428,53300.7898488523
Q3,2025-11-16@06,362,0.002438084000000451,3804.155724446389
Q3,2025-11-16@12,251,0.0014803749999998672,2517.8202257399535
Q3,2025-11-16@18,137,0.000708083000000137,377.6669459130537
Q4-2,2025-11-16,370,0.002073041000000053,53767.40983935055
Q4-3,2025-11-16@00,375,0.001997292000000428,56171.59549592482
Q4-3,2025-11-16@06,376,0.002749999999999808,4221.428505612141
Q4-3,2025-11-16@12,262,0.0016534169999999904,2737.1531378558207
Q4-3,2025-11-16@18,134,0.0007275839999998368,258.00702499161883
Q2,2025-11-17,365,0.0019543750000003968,51724.3434617096
Q3,2025-11-17@00,358,0.0019300840000004982,51358.37563530478
Q3,2025-11-17@06,309,0.0024069589999999863,7449.305542532376
Q3,2025-11-17@12,193,0.0013452499999999645,3053.7602658866567
Q3,2025-11-17@18,91,0.0006018329999992744,18.924758789486365
Q4-2,2025-11-17,373,0.0020769999999998845,54664.58413628932
Q4-3,2025-11-17@00,363,0.0020703749999997356,54281.040953081145
Q4-3,2025-11-17@06,319,0.002542832999999689,8210.230184519845
Q4-3,2025-11-17@12,196,0.0013620000000003074,3478.3862209408258
Q4-3,2025-11-17@18,92,0.0006056670000003095,18.65064543440305
Q2,2025-11-18,366,0.002053208000000417,51400.411433545305
Q3,2025-11-18@00,353,0.0019951249999996534,53601.94860015145
Q3,2025-11-18@06,331,0.0022337919999992906,869.625131268916
Q3,2025-11-18@12,245,0.0014129169999996805,2576.9146890157344
Q3,2025-11-18@18,138,0.0006835409999998987,254.96887617448724
Q4-2,2025-11-18,366,0.0020566669999997345,54394.00507393864
Q4-3,2025-11-18@00,354,0.0020090000000001496,56848.45501129155
Q4-3,2025-11-18@06,342,0.0024521250000004713,931.759202432298
Q4-3,2025-11-18@12,253,0.0015384589999998255,2854.30146381278
Q4-3,2025-11-18@18,144,0.0007598749999999654,271.1995182487735
Q2,2025-11-19,367,0.002049708000000372,52099.87139488109
Q3,2025-11-19@00,364,0.0020308749999999876,53067.003966341355
Q3,2025-11-19@06,369,0.002498416999999975,8702.996913088622
Q3,2025-11-19@12,250,0.00165270900000003,2262.4243062658206
Q3,2025-11-19@18,134,0.0006998750000004605,193.78712294002327
Q4-2,2025-11-19,371,0.002161875000000535,55190.74708825627
Q4-3,2025-11-19@00,370,0.0020343330000001103,56269.74841178991
Q4-3,2025-11-19@06,374,0.0026186660000000472,9797.702249132168
Q4-3,2025-11-19@12,256,0.001551499999999706,2646.2639210526745
Q4-3,2025-11-19@18,139,0.0007282499999998748,212.56036978086212
Q2,2025-11-20,365,0.0020946249999997946,51362.41596316761
Q3,2025-11-20@00,362,0.002094833000000129,52662.25686357641
Q3,2025-11-20@06,361,0.002672000000000452,3289.006184038243
Q3,2025-11-20@12,252,0.0015621250000004139,3905.6177795863323
Q3,2025-11-20@18,135,0.0007132920000003651,345.84463958840166
Q4-2,2025-11-20,364,0.0020757079999995653,54566.50577788909
Q4-3,2025-11-20@00,365,0.002077958000000102,56023.843877674386
Q4-3,2025-11-20@06,373,0.002459957999999318,3571.9939467598774
Q4-3,2025-11-20@12,248,0.0014568330000006569,3703.9605538137953
Q4-3,2025-11-20@18,138,0.0007161250000002894,362.4833643053161
Q2,2025-11-21,375,0.002121208000000152,29755.58278690615
Q3,2025-11-21@00,380,0.002027500000000515,30525.05228604873
Q3,2025-11-21@06,282,0.002222791000000335,232.60657205636787
Q3,2025-11-21@12,185,0.0012741670000000482,0.0017451233238736622
Q3,2025-11-21@18,85,0.0005835410000001318,0.0010767993496172833
Q4-2,2025-11-21,373,0.0019546249999997656,25951.73696302809
Q4-3,2025-11-21@00,373,0.0019432080000001406,26693.644935901688
Q4-3,2025-11-21@06,283,0.002162915999999626,163.02799991927117
Q4-3,2025-11-21@12,185,0.0012682079999999374,0.001743457139984773
Q4-3,2025-11-21@18,83,0.0006632089999998314,0.0010475172334120366
Q2,2025-11-22,371,0.002016875000000695,29682.729767256875
Q3,2025-11-22@00,374,0.002073708000000174,34758.67896343786
Q3,2025-11-22@06,263,0.002188375000000242,0.002733210714320713
Q3,2025-11-22@12,186,0.0012644169999997956,0.0019690301467282906
Q3,2025-11-22@18,84,0.0005929999999993996,0.0010719131974938276
Q4-2,2025-11-22,367,0.002039916000000197,25899.159553248734
Q4-3,2025-11-22@00,369,0.0020642500000001007,30467.898304379
Q4-3,2025-11-22@06,268,0.002303708999999543,0.002738031263305315
Q4-3,2025-11-22@12,184,0.0012284999999998547,0.0019685037795060686
Q4-3,2025-11-22@18,82,0.000587417000000201,0.0010450271707337971
Q2,2025-11-23,365,0.0019833750000000094,52698.7726092088
Q3,2025-11-23@00,366,0.0019262499999994631,53356.00679173122
Q3,2025-11-23@06,366,0.0024326659999998057,5312.837367398702
Q3,2025-11-23@12,248,0.0014485000000004078,921.810818810742
Q3,2025-11-23@18,135,0.0006872079999995506,100.70019786561194
Q4-2,2025-11-23,369,0.0020523329999999618,56082.610203908356
Q4-3,2025-11-23@00,369,0.0020437910000001835,56808.70408975976
Q4-3,2025-11-23@06,382,0.0026609999999998024,5992.750060956655
Q4-3,2025-11-23@12,254,0.0015570410000007584,1049.7794991898493
Q4-3,2025-11-23@18,141,0.0007226669999997881,106.19424473418749
Q2,2025-11-24,363,0.001997707999999321,53278.944551577915
Q3,2025-11-24@00,357,0.0019542919999997466,52796.983767634214
Q3,2025-11-24@06,361,0.0024646670000008086,2985.7805308751713
Q3,2025-11-24@12,252,0.001521458000000031,2396.947500291291
Q3,2025-11-24@18,135,0.0006963750000004154,72.83105506289472
Q4-2,2025-11-24,370,0.0020577499999996363,56997.53574491826
Q4-3,2025-11-24@00,367,0.001998084000000233,56452.05117910113
Q4-3,2025-11-24@06,367,0.0025494999999997603,3363.9137855662107
Q4-3,2025-11-24@12,250,0.0014551669999995909,2251.0265582796874
Q4-3,2025-11-24@18,136,0.0007136250000003841,82.279433745281
Q2,2025-11-25,366,0.00198675000000037,52856.07095647594
Q3,2025-11-25@00,360,0.0019486669999988493,60865.764599694405
Q3,2025-11-25@06,323,0.0024473750000009176,234.9358306954939
Q3,2025-11-25@12,173,0.0014117920000007445,0.0025281109093755133
Q3,2025-11-25@18,134,0.0006937499999999375,46.20252377036834
Q4-2,2025-11-25,364,0.0020432919999997523,56470.955206697596
Q4-3,2025-11-25@00,363,0.0019641250000006494,65375.60915858912
Q4-3,2025-11-25@06,328,0.0023774169999999373,234.66160786650457
Q4-3,2025-11-25@12,182,0.001303500000000568,0.002241639765294392
Q4-3,2025-11-25@18,131,0.0007221249999993518,46.09333326483797
Q2,2025-11-26,365,0.0020565409999999673,53699.92449326673
Q3,2025-11-26@00,354,0.001994499999998567,57035.80628880892
Q3,2025-11-26@06,285,0.0022523329999994957,1935.0536575594278
Q3,2025-11-26@12,230,0.0013914169999988957,458.9671550810811
Q3,2025-11-26@18,137,0.0006850420000006352,263.3914320174844
Q4-2,2025-11-26,369,0.0020033749999992523,57597.95937356958
Q4-3,2025-11-26@00,361,0.0019362080000000503,61365.66995654836
Q4-3,2025-11-26@06,306,0.0023099159999997454,2021.1288522698094
Q4-3,2025-11-26@12,238,0.0014992080000002517,491.82708628077745
Q4-3,2025-11-26@18,136,0.0007164999999993427,276.3556241852765
Q2,2025-11-27,362,0.0020653340000009734,53549.99610168018
Q3,2025-11-27@00,371,0.0020781670000005192,55104.070898349746
Q3,2025-11-27@06,362,0.0024937089999994555,3191.270596562438
Q3,2025-11-27@12,256,0.0015662499999997692,864.4653510180777
Q3,2025-11-27@18,137,0.0007368329999994927,40.28303534521164
